,,,,,,,,,,,
,1.00,-0.47,0.19,0.53,-0.01,-0.27,0.01,0.39,0.15,-0.11,-0.24
,-0.47,1.00,-0.27,-0.52,-0.09,0.87,0.05,-0.07,-0.69,0.08,0.14
,0.19,-0.27,1.00,-0.39,0.14,-0.02,0.73,0.63,0.31,-0.71,-0.21
,0.53,-0.52,-0.39,1.00,0.33,-0.54,-0.67,-0.31,0.01,0.53,0.23
,-0.01,-0.09,0.14,0.33,1.00,0.14,0.06,0.28,-0.36,-0.05,-0.08
,-0.27,0.87,-0.02,-0.54,0.14,1.00,0.29,0.34,-0.53,-0.30,-0.15
,0.01,0.05,0.73,-0.67,0.06,0.29,1.00,0.84,0.10,-0.86,-0.71
,0.39,-0.07,0.63,-0.31,0.28,0.34,0.84,1.00,0.09,-0.86,-0.80
,0.15,-0.69,0.31,0.01,-0.36,-0.53,0.10,0.09,1.00,-0.42,-0.22
,-0.11,0.08,-0.71,0.53,-0.05,-0.30,-0.86,-0.86,-0.42,1.00,0.73
,-0.24,0.14,-0.21,0.23,-0.08,-0.15,-0.71,-0.80,-0.22,0.73,1.00
