1.00,0.27,0.19,0.40,-0.46,-0.34,0.52,0.08,-0.32,0.07,-0.34,-0.14
0.27,1.00,-0.18,0.28,-0.38,0.28,0.12,0.17,0.35,0.60,-0.47,-0.20
0.19,-0.18,1.00,0.01,0.47,-0.28,0.42,0.69,0.38,-0.07,0.20,0.68
0.40,0.28,0.01,1.00,-0.48,0.39,0.75,0.07,0.34,0.72,-0.41,-0.31
-0.46,-0.38,0.47,-0.48,1.00,-0.54,0.07,0.64,0.37,-0.38,0.42,0.70
-0.34,0.28,-0.28,0.39,-0.54,1.00,-0.25,-0.34,0.32,0.48,-0.36,-0.53
0.52,0.12,0.42,0.75,0.07,-0.25,1.00,0.53,0.39,0.47,-0.14,0.21
0.08,0.17,0.69,0.07,0.64,-0.34,0.53,1.00,0.69,-0.01,-0.19,0.52
-0.32,0.35,0.38,0.34,0.37,0.32,0.39,0.69,1.00,0.46,-0.29,0.16
0.07,0.60,-0.07,0.72,-0.38,0.48,0.47,-0.01,0.46,1.00,-0.06,-0.04
-0.34,-0.47,0.20,-0.41,0.42,-0.36,-0.14,-0.19,-0.29,-0.06,1.00,0.72
-0.14,-0.20,0.68,-0.31,0.70,-0.53,0.21,0.52,0.16,-0.04,0.72,1.00
