1.00,0.79,0.53,-0.16,-0.41,0.40,0.44,0.67,0.53,0.58,0.73,0.70
0.79,1.00,0.88,0.15,0.10,0.31,0.11,0.30,0.65,0.46,0.64,0.66
0.53,0.88,1.00,0.48,0.27,0.21,0.01,0.25,0.66,0.31,0.44,0.44
-0.16,0.15,0.48,1.00,0.55,0.12,-0.08,-0.14,-0.15,-0.49,-0.44,-0.52
-0.41,0.10,0.27,0.55,1.00,0.22,-0.29,-0.74,-0.15,-0.48,-0.47,-0.49
0.40,0.31,0.21,0.12,0.22,1.00,0.29,0.28,-0.04,-0.25,-0.16,-0.14
0.44,0.11,0.01,-0.08,-0.29,0.29,1.00,0.50,0.36,0.45,0.16,0.05
0.67,0.30,0.25,-0.14,-0.74,0.28,0.50,1.00,0.44,0.46,0.46,0.47
0.53,0.65,0.66,-0.15,-0.15,-0.04,0.36,0.44,1.00,0.86,0.76,0.74
0.58,0.46,0.31,-0.49,-0.48,-0.25,0.45,0.46,0.86,1.00,0.89,0.83
0.73,0.64,0.44,-0.44,-0.47,-0.16,0.16,0.46,0.76,0.89,1.00,0.94
0.70,0.66,0.44,-0.52,-0.49,-0.14,0.05,0.47,0.74,0.83,0.94,1.00
