1.00,1.00,-0.02,-0.10,0.18,0.51,0.10,-0.33,0.59,0.82,-0.13,0.19
1.00,1.00,-0.04,-0.06,0.18,0.50,0.11,-0.32,0.58,0.84,-0.18,0.17
-0.02,-0.04,1.00,0.27,-0.76,0.52,0.57,0.58,-0.16,0.23,-0.48,-0.33
-0.10,-0.06,0.27,1.00,-0.22,-0.11,-0.22,0.12,-0.63,0.06,-0.84,0.28
0.18,0.18,-0.76,-0.22,1.00,-0.62,-0.48,-0.87,-0.07,-0.27,0.45,0.15
0.51,0.50,0.52,-0.11,-0.62,1.00,0.53,0.62,0.63,0.64,-0.31,0.15
0.10,0.11,0.57,-0.22,-0.48,0.53,1.00,0.56,0.16,0.37,-0.17,-0.63
-0.33,-0.32,0.58,0.12,-0.87,0.62,0.56,1.00,0.10,0.07,-0.39,-0.06
0.59,0.58,-0.16,-0.63,-0.07,0.63,0.16,0.10,1.00,0.56,0.27,0.11
0.82,0.84,0.23,0.06,-0.27,0.64,0.37,0.07,0.56,1.00,-0.42,-0.09
-0.13,-0.18,-0.48,-0.84,0.45,-0.31,-0.17,-0.39,0.27,-0.42,1.00,-0.10
0.19,0.17,-0.33,0.28,0.15,0.15,-0.63,-0.06,0.11,-0.09,-0.10,1.00
