1.00,0.95,0.80,0.12,0.75,0.76,-0.85,0.12,-0.50,-0.38,-0.27,-0.29
0.95,1.00,0.94,0.17,0.79,0.82,-0.67,0.04,-0.52,-0.44,-0.27,-0.35
0.80,0.94,1.00,0.15,0.69,0.78,-0.44,0.09,-0.42,-0.32,-0.12,-0.39
0.12,0.17,0.15,1.00,0.55,0.41,0.15,-0.54,-0.04,-0.35,-0.79,-0.67
0.75,0.79,0.69,0.55,1.00,0.65,-0.40,-0.19,-0.26,-0.49,-0.75,-0.25
0.76,0.82,0.78,0.41,0.65,1.00,-0.44,-0.29,-0.66,-0.41,-0.28,-0.51
-0.85,-0.67,-0.44,0.15,-0.40,-0.44,1.00,-0.39,0.28,0.08,0.01,0.11
0.12,0.04,0.09,-0.54,-0.19,-0.29,-0.39,1.00,0.60,0.74,0.58,0.25
-0.50,-0.52,-0.42,-0.04,-0.26,-0.66,0.28,0.60,1.00,0.77,0.15,0.26
-0.38,-0.44,-0.32,-0.35,-0.49,-0.41,0.08,0.74,0.77,1.00,0.61,0.33
-0.27,-0.27,-0.12,-0.79,-0.75,-0.28,0.01,0.58,0.15,0.61,1.00,0.27
-0.29,-0.35,-0.39,-0.67,-0.25,-0.51,0.11,0.25,0.26,0.33,0.27,1.00
