1.00,-0.48,-0.39,0.40,0.34,0.43,-0.22,0.25,0.03,0.67,0.34,-0.07
-0.48,1.00,0.88,-0.55,-0.52,-0.16,0.23,-0.11,0.01,0.09,0.05,-0.50
-0.39,0.88,1.00,-0.50,-0.54,-0.19,0.16,-0.30,0.02,0.15,0.10,-0.39
0.40,-0.55,-0.50,1.00,0.88,-0.34,-0.42,0.70,0.15,0.51,0.12,-0.13
0.34,-0.52,-0.54,0.88,1.00,-0.28,-0.12,0.83,0.44,0.39,0.04,0.02
0.43,-0.16,-0.19,-0.34,-0.28,1.00,-0.26,-0.31,0.26,0.10,-0.26,0.41
-0.22,0.23,0.16,-0.42,-0.12,-0.26,1.00,-0.11,-0.16,-0.32,0.48,0.19
0.25,-0.11,-0.30,0.70,0.83,-0.31,-0.11,1.00,0.47,0.47,-0.04,-0.43
0.03,0.01,0.02,0.15,0.44,0.26,-0.16,0.47,1.00,0.19,-0.57,0.08
0.67,0.09,0.15,0.51,0.39,0.10,-0.32,0.47,0.19,1.00,0.41,-0.41
0.34,0.05,0.10,0.12,0.04,-0.26,0.48,-0.04,-0.57,0.41,1.00,-0.04
-0.07,-0.50,-0.39,-0.13,0.02,0.41,0.19,-0.43,0.08,-0.41,-0.04,1.00
